period_end,AccountsPayable,AccountsPayableCurrent,AccountsReceivableNetCurrent,AccruedLiabilities,AccruedLiabilitiesCurrent,AccumulatedOtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossCumulativeChangesInNetGainLossFromCashFlowHedgesEffectNetOfTax,AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue,AdjustmentsToAdditionalPaidInCapitalTaxEffectFromShareBasedCompensation,AdvertisingExpense,AllowanceForDoubtfulAccountsReceivableCurrent,Assets,AssetsCurrent,AvailableForSaleSecuritiesCurrent,AvailableForSaleSecuritiesNoncurrent,CapitalizedComputerSoftwareAdditions,CapitalizedComputerSoftwareAmortization,CashAndCashEquivalentsAtCarryingValue,CashAndCashEquivalentsPeriodIncreaseDecrease,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments,CommitmentsAndContingencies,CommonStockValue,ComprehensiveIncomeNetOfTax,CostOfGoodsAndServicesSold,CostOfReimbursableExpense,CumulativeEffectOfInitialAdoptionOfFIN48,CumulativeEffectOfInitialAdoptionOfNewAccountingPrinciple,CurrentFederalTaxExpenseBenefit,CurrentForeignTaxExpenseBenefit,CurrentStateAndLocalTaxExpenseBenefit,DeferredFederalIncomeTaxExpenseBenefit,DeferredForeignIncomeTaxExpenseBenefit,DeferredIncomeTaxExpenseBenefit,DeferredRevenueCurrent,DeferredRevenueNoncurrent,DeferredStateAndLocalIncomeTaxExpenseBenefit,DeferredTaxAssetsNetCurrent,DefinedContributionPlanCostRecognized,DepreciationAmortizationAndAccretionNet,DepreciationAndAmortization,EmployeeServiceShareBasedCompensationCashFlowEffectCashUsedToSettleAwards,ExcessTaxBenefitFromShareBasedCompensationFinancingActivities,FederalIncomeTaxExpenseBenefitContinuingOperations,FiniteLivedIntangibleAssetsAmortizationExpense,ForeignIncomeTaxExpenseBenefitContinuingOperations,GainLossOnSaleOfPropertyPlantEquipment,Goodwill,GoodwillImpairmentLoss,GrossProfit,ImpairmentOfIntangibleAssetsExcludingGoodwill,IncomeLossFromContinuingOperationsBeforeIncomeTaxesForeign,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncomeTaxesPaidNet,IncomeTaxReconciliationForeignIncomeTaxRateDifferential,IncomeTaxReconciliationIncomeTaxExpenseBenefitAtFederalStatutoryIncomeTaxRate,IncomeTaxReconciliationNondeductibleExpenseShareBasedCompensationCost,IncomeTaxReconciliationOtherReconcilingItems,IncomeTaxReconciliationStateAndLocalIncomeTaxes,IncomeTaxReconciliationTaxCreditsResearch,IncreaseDecreaseInAccountsPayable,IncreaseDecreaseInAccountsReceivable,IncreaseDecreaseInDeferredRevenue,IncreaseDecreaseInInventories,IncreaseDecreaseInOtherOperatingAssets,IncreaseDecreaseInOtherOperatingLiabilities,IncreaseDecreaseInOtherReceivables,IntangibleAssetsNetExcludingGoodwill,InventoryNet,LeaseAndRentalExpense,Liabilities,LiabilitiesAndStockholdersEquity,LiabilitiesCurrent,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NonoperatingIncomeExpense,OperatingExpenses,OperatingIncomeLoss,OtherAssetsCurrent,OtherAssetsNoncurrent,OtherComprehensiveIncomeAvailableForSaleSecuritiesAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeDerivativesQualifyingAsHedgesNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPeriodIncreaseDecrease,OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodNetOfTax,OtherComprehensiveIncomeUnrealizedGainLossOnDerivativesArisingDuringPeriodTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodTax,OtherLiabilitiesNoncurrent,PaymentsForProceedsFromOtherInvestingActivities,PaymentsToAcquireAvailableForSaleSecurities,PaymentsToAcquireAvailableForSaleSecuritiesDebt,PaymentsToAcquireBusinessesNetOfCashAcquired,PaymentsToAcquireIntangibleAssets,PaymentsToAcquireOtherInvestments,PaymentsToAcquireProductiveAssets,ProceedsFromIssuanceOfCommonStock,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecurities,ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,ProductWarrantyAccrualClassifiedCurrent,ProductWarrantyAccrualPayments,ProductWarrantyAccrualWarrantiesIssued,ResearchAndDevelopmentExpense,RetainedEarningsAccumulatedDeficit,SalesRevenueNet,SegmentReportingInformationOperatingIncomeLoss,SegmentReportingReconcilingItemsAssets,SegmentReportingSegmentAssets,SellingGeneralAndAdministrativeExpense,ShareBasedCompensation,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsForfeitedInPeriodWeightedAverageGrantDateFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardEquityInstrumentsOtherThanOptionsVestedInPeriodTotalFairValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodTotalIntrinsicValue,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsForfeituresInPeriodWeightedAverageExercisePrice,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,StateAndLocalIncomeTaxExpenseBenefitContinuingOperations,StockholdersEquity,StockIssuedDuringPeriodValueAcquisitions,StockIssuedDuringPeriodValueShareBasedCompensation,UnrecognizedTaxBenefitsDecreasesResultingFromSettlementsWithTaxingAuthorities,UnrecognizedTaxBenefitsReductionsResultingFromLapseOfApplicableStatuteOfLimitations,DerivativeInstrumentsGainLossReclassifiedFromAccumulatedOCIIntoIncomeEffectivePortionNet,DerivativeInstrumentsGainLossRecognizedInIncomeIneffectivePortionAndAmountExcludedFromEffectivenessTestingNet,DerivativeInstrumentsGainLossRecognizedInOtherComprehensiveIncomeEffectivePortionNet,DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet,ProductWarrantyExpense,AccruedIncomeTaxesCurrent,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,AvailableForSaleSecuritiesDebtSecuritiesCurrent,AvailableForSaleSecuritiesDebtSecuritiesNoncurrent,AvailableForSaleSecuritiesFairValueDisclosure,Cash,CashEquivalentsAtCarryingValue,DeferredTaxAssetsGross,DeferredTaxAssetsLiabilitiesNet,DeferredTaxAssetsNet,DeferredTaxAssetsOther,DeferredTaxAssetsTaxDeferredExpenseCompensationAndBenefitsShareBasedCompensationCost,DeferredTaxAssetsTaxDeferredExpenseReservesAndAccruals,DeferredTaxAssetsValuationAllowance,DeferredTaxLiabilitiesNoncurrent,DeferredTaxLiabilitiesUndistributedForeignEarnings,EmployeeRelatedLiabilitiesCurrent,FairValueAssetsMeasuredOnRecurringBasisCashAndCashEquivalents,FairValueAssetsMeasuredOnRecurringBasisDerivativeFinancialInstrumentsAssets,FairValueHedgesAtFairValueNet,FairValueLiabilitiesMeasuredOnRecurringBasisDerivativeFinancialInstrumentsLiabilities,FiniteLivedIntangibleAssetsAccumulatedAmortization,FiniteLivedIntangibleAssetsGross,ForeignCurrencyDerivativeAssetsAtFairValue,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue,ForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue,ForeignCurrencyDerivativeLiabilitiesAtFairValue,FurnitureAndFixturesGross,IncomeTaxExaminationInterestExpense,IncomeTaxReconciliationDeductionsQualifiedProductionActivities,LeaseholdImprovementsGross,NontradeReceivablesCurrent,NotionalAmountOfForeignCurrencyDerivativeInstrumentsNotDesignatedAsHedgingInstruments,OperatingLeasesFutureMinimumPaymentsDue,OtherAccruedLiabilitiesCurrent,OtherAccruedLiabilitiesNoncurrent,OtherDeferredCreditsCurrent,StandardProductWarrantyAccrual,TranslationAdjustmentForNetInvestmentHedgeNetOfTax,UnrecognizedTaxBenefits,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestAccrued,UnrecognizedTaxBenefitsThatWouldImpactEffectiveTaxRate,BusinessAcquisitionPurchasePriceAllocationGoodwillAmount,CollateralAlreadyPostedAggregateFairValue,EmployeeServiceShareBasedCompensationUnrecognizedCompensationCostsOnNonvestedAwards,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,TaxAdjustmentsSettlementsAndUnusualProvisions,UnrecognizedTaxBenefitsPeriodIncreaseDecrease,AmortizationOfIntangibleAssets,AvailableForSaleSecuritiesGrossUnrealizedLosses1,AvailableforsaleSecuritiesGrossUnrealizedGain,DeferredTaxLiabilities,DeferredTaxLiabilitiesOther,FutureAmortizationExpenseYearFive,FutureAmortizationExpenseYearFour,FutureAmortizationExpenseYearOne,FutureAmortizationExpenseYearThree,FutureAmortizationExpenseYearTwo,MarketingExpense,OperatingLeasesFutureMinimumPaymentsDueCurrent,OperatingLeasesFutureMinimumPaymentsDueInFiveYears,OperatingLeasesFutureMinimumPaymentsDueInFourYears,OperatingLeasesFutureMinimumPaymentsDueInThreeYears,OperatingLeasesFutureMinimumPaymentsDueInTwoYears,OperatingLeasesFutureMinimumPaymentsDueThereafter,OperatingLeasesRentExpenseNet,OtherComprehensiveIncomeLossAvailableForSaleSecuritiesAdjustmentNetOfTax,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentForSaleOfSecuritiesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentOnDerivativesIncludedInNetIncomeTax,OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodNetOfTax,OtherPrepaidExpenseCurrent,PaymentsRelatedToTaxWithholdingForShareBasedCompensation,PrepaidExpenseOtherNoncurrent,ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableIntrinsicValue,StandardProductWarrantyAccrualPayments,StandardProductWarrantyAccrualWarrantiesIssued,TaxesPayableCurrent,UnrecordedUnconditionalPurchaseObligationBalanceSheetAmount,EmployeeServiceShareBasedCompensationNonvestedAwardsTotalCompensationCostNotYetRecognized,MarketableSecuritiesRealizedGainLoss,SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,AccruedMarketingCostsCurrent,AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment,BusinessAcquisitionCostOfAcquiredEntityPurchasePrice,BusinessAcquisitionPurchasePriceAllocationAmortizableIntangibleAssets,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeTaxReconciliationOtherAdjustments,InterestExpense,InvestmentIncomeInterestAndDividend,OtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesTax,OtherNonoperatingIncomeExpense,PaymentsForRepurchaseOfCommonStock,ProceedsFromIssuanceOfLongTermDebt,PropertyPlantAndEquipmentGross,PropertyPlantAndEquipmentNet,PaymentsOfDividends,LongTermPurchaseCommitmentAmount,StockRepurchaseProgramAuthorizedAmount,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeLowerBound,SignificantChangeInUnrecognizedTaxBenefitsIsReasonablyPossibleEstimatedRangeOfChangeUpperBound,AllocatedShareBasedCompensationExpense,AvailableForSaleSecurities,BusinessAcquisitionPurchasePriceAllocationLiabilitiesAssumed,DeferredTaxAssetsDeferredIncome,DefinedContributionPlanMaximumAnnualContributionPerEmployeeAmount,FiniteLivedIntangibleAssetsAmortizationExpenseNextTwelveMonths,FiniteLivedIntangibleAssetsAmortizationExpenseYearFive,FiniteLivedIntangibleAssetsAmortizationExpenseYearFour,FiniteLivedIntangibleAssetsAmortizationExpenseYearThree,FiniteLivedIntangibleAssetsAmortizationExpenseYearTwo,FiniteLivedIntangibleAssetsNet,GoodwillAcquiredDuringPeriod,ImpairmentOfIntangibleAssetsIndefinitelivedExcludingGoodwill,InterestPaid,InventoryFinishedGoodsNetOfReserves,InventoryPartsAndComponentsNetOfReserves,LongTermDebt,NetCashProvidedByUsedInFinancingActivitiesContinuingOperations,NetCashProvidedByUsedInInvestingActivitiesContinuingOperations,NetCashProvidedByUsedInOperatingActivitiesContinuingOperations,ProceedsFromRepaymentsOfCommercialPaper,StockRepurchaseProgramAuthorizedAmount1,UndistributedEarningsOfForeignSubsidiaries,UnrecognizedTaxBenefitsDecreasesResultingFromPriorPeriodTaxPositions,UnrecognizedTaxBenefitsIncomeTaxPenaltiesAndInterestExpense,UnrecognizedTaxBenefitsIncreasesResultingFromCurrentPeriodTaxPositions,UnrecognizedTaxBenefitsIncreasesResultingFromPriorPeriodTaxPositions,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedIntangibleAssetsOtherThanGoodwill,BusinessCombinationRecognizedIdentifiableAssetsAcquiredAndLiabilitiesAssumedLiabilities,DebtInstrumentCarryingAmount,DebtInstrumentUnamortizedDiscount,InterestExpenseDebt,LongTermDebtMaturitiesRepaymentsOfPrincipalAfterYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree,LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo,LongTermDebtMaturitiesRepaymentsOfPrincipalRemainderOfFiscalYear,StockRepurchasedAndRetiredDuringPeriodValue,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,CommercialPaper,CommonStocksIncludingAdditionalPaidInCapital,DeferredIncomeTaxLiabilities,DefinedContributionPlanMaximumAnnualContributionsPerEmployeeAmount,DerivativeFairValueOfDerivativeNet,IndefiniteLivedIntangibleAssetsExcludingGoodwill,LongTermDebtMaturitiesRepaymentsOfPrincipalInNextTwelveMonths,NoncurrentAssets,PaymentsToAcquirePropertyPlantAndEquipment,TreasuryStockValueAcquiredCostMethod,OtherComprehensiveIncomeLossBeforeReclassificationsNetOfTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIForSaleOfSecuritiesBeforeTax,OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIOnDerivativesBeforeTax,OtherComprehensiveIncomeLossTax,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodBeforeTax,ReclassificationFromAccumulatedOtherComprehensiveIncomeCurrentPeriodNetOfTax,SharebasedCompensationArrangementBySharebasedPaymentAwardEquityInstrumentsOtherThanOptionsAggregateIntrinsicValueNonvested,IncomeTaxReconciliationTaxContingenciesDomestic,OtherComprehensiveIncomeLossBeforeReclassificationsBeforeTax,DeferredIncomeTaxLiabilitiesNet,DeferredTaxAssetsLiabilitiesNetCurrent,FiniteLivedIntangibleAssetsAmortizationExpenseAfterYearFive,IncomeTaxReconciliationTaxSettlementsDomestic,LongTermDebtCurrent,LongTermDebtNoncurrent,ProceedsFromRepaymentsOfShortTermDebt,ProceedsFromRepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,ProceedsFromRepaymentsOfShortTermDebtMaturingInThreeMonthsOrLess,ProceedsFromShortTermDebtMaturingInMoreThanThreeMonths,RepaymentsOfLongTermDebt,RepaymentsOfShortTermDebtMaturingInMoreThanThreeMonths,DebtInstrumentUnamortizedDiscountPremiumNet,DeferredTaxAssetsPropertyPlantAndEquipment,DeferredTaxLiabilityNotRecognizedAmountOfUnrecognizedDeferredTaxLiabilityUndistributedEarningsOfForeignSubsidiaries,DepreciationDepletionAndAmortization,Dividends,EmployeeServiceShareBasedCompensationTaxBenefitFromCompensationExpense,IntangibleAssetsGrossExcludingGoodwill,OciBeforeReclassificationsBeforeTaxAttributableToParent,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherNoncashIncomeExpense,ReclassificationFromAociCurrentPeriodBeforeTaxAttributableToParent,PaymentsOfDividendsCommonStock,DecreaseInUnrecognizedTaxBenefitsIsReasonablyPossible,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CostOfGoodsAndServicesSoldDepreciation,DebtInstrumentUnamortizedDiscountPremiumAndDebtIssuanceCostsNet,InterestPaidNet,ProceedsFromSaleAndMaturityOfOtherInvestments,Revenues,AccruedIncomeTaxesNoncurrent,AssetsNoncurrent,AvailableForSaleSecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,AvailableForSaleSecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect,ContractWithCustomerLiabilityRevenueRecognized,DeferredTaxAssetsUnrealizedLossesOnAvailableforSaleSecuritiesGross,Depreciation,EffectiveIncomeTaxRateReconciliationShareBasedCompensationExcessTaxBenefitAmount,EffectiveIncomeTaxRateReconciliationTaxCutsAndJobsActOf2017Amount,IncreaseDecreaseInContractWithCustomerLiability,InterestCostsIncurred,LiabilitiesNoncurrent,OtherLiabilitiesCurrent,ProceedsFromPaymentsForOtherFinancingActivities,RevenueFromContractWithCustomerExcludingAssessedTax,SalesRevenueServicesGross,UnrecordedUnconditionalPurchaseObligationBalanceOnFifthAnniversary,UnrecordedUnconditionalPurchaseObligationBalanceOnFirstAnniversary,UnrecordedUnconditionalPurchaseObligationBalanceOnFourthAnniversary,UnrecordedUnconditionalPurchaseObligationBalanceOnSecondAnniversary,UnrecordedUnconditionalPurchaseObligationBalanceOnThirdAnniversary,UnrecordedUnconditionalPurchaseObligationDueAfterFiveYears,RestrictedInvestments,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleSecuritiesDebtSecurities,CapitalExpendituresIncurredButNotYetPaid,ContractWithCustomerLiability,ContractWithCustomerLiabilityCurrent,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,MarketableSecuritiesCurrent,MarketableSecuritiesNoncurrent,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,HeldToMaturitySecurities,GainLossFromComponentsExcludedFromAssessmentOfFairValueHedgeEffectivenessNet,ProceedsFromOtherShortTermDebt,RestrictedCashAndCashEquivalentsAtCarryingValue,RestrictedCashAndCashEquivalentsNoncurrent,DeferredTaxAssetsGoodwillAndIntangibleAssets,DeferredTaxLiabilitiesLeasingArrangements,DeferredTaxLiabilitiesOtherComprehensiveIncome,OtherShortTermBorrowings,FinanceLeaseLiability,FinanceLeaseLiabilityPaymentsDue,FinanceLeaseLiabilityPaymentsDueAfterYearFive,FinanceLeaseLiabilityPaymentsDueYearFive,FinanceLeaseLiabilityPaymentsDueYearFour,FinanceLeaseLiabilityPaymentsDueYearThree,FinanceLeaseLiabilityPaymentsDueYearTwo,FinanceLeaseLiabilityPaymentsRemainderOfFiscalYear,FinanceLeaseLiabilityUndiscountedExcessAmount,LesseeOperatingLeaseLiabilityPaymentsDue,LesseeOperatingLeaseLiabilityPaymentsDueAfterYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFive,LesseeOperatingLeaseLiabilityPaymentsDueYearFour,LesseeOperatingLeaseLiabilityPaymentsDueYearThree,LesseeOperatingLeaseLiabilityPaymentsDueYearTwo,LesseeOperatingLeaseLiabilityPaymentsRemainderOfFiscalYear,LesseeOperatingLeaseLiabilityUndiscountedExcessAmount,OperatingLeaseCost,OperatingLeaseLiability,OperatingLeasePayments,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAndTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationAfterTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossReclassificationBeforeTax,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseBeforeAdjustmentsAndTax,VariableLeaseCost,SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,DeferredTaxAssetsTaxCreditCarryforwards,DerivativeCollateralObligationToReturnCash,FinanceLeaseLiabilityCurrent,FinanceLeaseLiabilityNoncurrent,FinanceLeaseLiabilityPaymentsDueNextTwelveMonths,FinanceLeaseRightOfUseAsset,LesseeOperatingLeaseLiabilityPaymentsDueNextTwelveMonths,OperatingLeaseLiabilityCurrent,OperatingLeaseLiabilityNoncurrent,OperatingLeaseRightOfUseAsset,RepaymentsOfOtherShortTermDebt,RestrictedCash,EffectiveIncomeTaxRateReconciliationFdiiAmount,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,AvailableForSaleSecuritiesDebtMaturitiesSingleMaturityDate,DeferredTaxAssetsTaxCreditCarryforwardsForeign,DeferredTaxAssetsTaxCreditCarryforwardsResearch,DeferredTaxAssetsOtherComprehensiveLoss,DebtSecuritiesAvailableForSaleRestricted,InventoryWorkInProcessAndRawMaterialsNetOfReserves,InventoryRawMaterialsAndPurchasedPartsNetOfReserves,HedgedAssetFairValueHedge,HedgedLiabilityFairValueHedge,DeferredIncomeTaxAssetsNet,DeferredTaxLiabilitiesPropertyPlantAndEquipment,OtherAssetsMiscellaneousNoncurrent,UnrecordedUnconditionalPurchaseObligationDueInRemainderOfFiscalYear,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTax,OtherComprehensiveIncomeLossCashFlowHedgeGainLossBeforeReclassificationAfterTax
2006-09-30,,,,,,,,,,,,,,,,,,,,6392000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9984000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007-09-29,,,,,,,,,,251000000.0,398000000.0,,,,,,,,,9352000000.0,2960000000.0,,,,3536000000.0,16426000000.0,,,,,,,,,73000000.0,,,,,,327000000.0,,-3000000.0,377000000.0,,,,-12000000.0,,,8152000000.0,,,5008000000.0,1511000000.0,863000000.0,,,,,,,1494000000.0,385000000.0,566000000.0,76000000.0,-285000000.0,716000000.0,,,,,,,,739000000.0,-3249000000.0,5470000000.0,3495000000.0,599000000.0,3745000000.0,4407000000.0,,,-7000000.0,-3000000.0,51000000.0,,,,,,,-49000000.0,11719000000.0,,0.0,251000000.0,17000000.0,735000000.0,365000000.0,6483000000.0,2941000000.0,,363000000.0,,,782000000.0,,24578000000.0,,,,2963000000.0,242000000.0,,,,,,,,14531000000.0,,362000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-06-28,,,,,,,,,,,,,,,,,,,,9373000000.0,21000000.0,,,,,4864000000.0,,,,,,,,,41000000.0,,,,,,339000000.0,,-116000000.0,621000000.0,,,,-15000000.0,,,2600000000.0,,,1510000000.0,438000000.0,1022000000.0,,,,,,,-1226000000.0,-34000000.0,1823000000.0,199000000.0,-101000000.0,400000000.0,,,,,,,,916000000.0,-6196000000.0,5301000000.0,1072000000.0,118000000.0,1208000000.0,1392000000.0,,,,,,,,,,,,-20000000.0,17153000000.0,,,89000000.0,31000000.0,688000000.0,411000000.0,9378000000.0,2367000000.0,,,,,292000000.0,,7464000000.0,,,,916000000.0,375000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
